0,4066
10D,12
10C,952
111,23
105,78
10F,48
10B,65
106,4
107,-6
114,27
20,0,-8,68
24,1353
0,4612
10D,13
10C,1014
111,25
105,78
10F,48
10B,69
106,8
107,-6
114,28
20,-5,-10,61
24,1370
0,5172
10D,14
10C,1071
111,29
105,78
10F,48
10B,72
106,12
107,-6
114,40
20,-2,-7,75
24,1368
0,5722
10D,15
10C,1147
111,59
105,78
10F,47
10B,74
106,14
107,-6
114,182
20,-3,-8,69
24,1368
0,6272
10D,16
10C,1257
111,81
105,78
10F,47
10B,74
106,9
107,-6
114,127
20,0,-3,74
24,1368
0,6822
10D,17
10C,1362
111,84
105,78
10F,47
10B,74
106,8
107,-6
114,27
20,0,-2,75
24,1358
0,7372
10D,18
10C,1435
111,78
105,78
10F,47
10B,66
106,7
107,-6
114,189
20,-1,-2,59
24,1374
0,7923
10D,19
10C,1462
111,20
105,78
10F,47
10B,52
106,4
107,-6
114,195
20,2,10,58
24,1364
0,8473
10D,19
10C,1484
111,20
105,78
10F,47
10B,49
106,0
107,-6
114,181
20,0,-4,52
24,1375
0,9023
10D,19
10C,1502
111,19
105,78
10F,47
10B,46
106,-2
107,-6
114,80
20,0,0,47
24,1372
0,9573
10D,19
10C,1530
111,16
105,78
10F,47
10B,31
106,-2
107,-6
114,17
20,9,-1,57
24,1376
0,10123
10D,20
10C,1536
111,16
105,78
10F,47
10B,26
106,-2
107,-6
114,14
20,1,0,52
24,1373
0,10673
10D,19
10C,1495
111,16
105,79
10F,47
10B,23
106,0
107,-6
114,12
20,2,7,56
24,1376
0,11223
10D,19
10C,1407
111,15
105,79
10F,47
10B,21
106,1
107,-6
114,14
20,-3,0,69
24,1371
0,11773
10D,18
10C,1388
111,14
105,79
10F,47
10B,20
106,3
107,-6
114,18
20,-5,5,49
24,1374
0,12323
10D,17
10C,1380
111,14
105,79
10F,47
10B,20
106,4
107,-6
114,23
20,-6,5,57
24,1370
0,12873
10D,17
10C,1314
111,14
105,79
10F,47
10B,19
106,4
107,-6
114,162
20,-9,0,55
24,1370
0,13423
10D,16
10C,1255
111,15
105,79
10F,47
10B,23
106,4
107,-6
114,143
20,-4,3,63
24,1372
0,13973
10D,16
10C,1291
111,18
105,79
10F,47
10B,41
106,4
107,-6
114,141
20,-11,-3,61
24,1370
0,14523
10D,16
10C,1264
111,18
105,79
10F,47
10B,43
106,3
107,-6
114,18
20,-13,0,57
24,1373
0,15073
10D,17
10C,1313
111,15
105,80
10F,47
10B,28
106,2
107,-6
114,162
20,-17,-5,62
24,1373
0,15623
10D,17
10C,1278
111,14
105,80
10F,47
10B,21
106,2
107,-6
114,159
20,-12,-5,70
24,1363
0,16173
10D,16
10C,1276
111,14
105,80
10F,47
10B,20
106,1
107,-6
114,38
20,-15,4,70
24,1366
0,16723
10D,15
10C,1224
111,14
105,80
10F,47
10B,20
106,1
107,-6
114,16
20,-19,2,59
24,1370
0,17278
10D,15
10C,1155
111,16
105,80
10F,47
10B,30
106,1
107,-6
114,12
20,-8,1,68
24,1368
0,17823
10D,14
10C,1125
111,18
105,80
10F,48
10B,47
106,3
107,-6
114,149
20,-11,-7,67
24,1367
0,18373
10D,14
10C,1125
111,20
105,80
10F,48
10B,54
106,3
107,-6
114,12
20,-3,-4,70
24,1368
0,18923
10D,15
10C,1169
111,20
105,80
10F,48
10B,56
106,4
107,-6
114,24
20,0,0,57
24,1369
0,19473
10D,15
10C,1214
111,20
105,81
10F,48
10B,56
106,5
107,-6
114,80
20,1,1,35
24,1375
0,20023
10D,15
10C,1241
111,21
105,81
10F,48
10B,58
106,5
107,-6
114,18
20,4,12,51
24,1370
0,20573
10D,15
10C,1223
111,21
105,81
10F,48
10B,57
106,5
107,-6
114,143
20,2,6,50
24,1372
0,21123
10D,16
10C,1252
111,21
105,81
10F,47
10B,56
106,3
107,-6
114,40
20,-3,-1,73
24,1375
0,21673
10D,16
10C,1274
111,18
105,81
10F,47
10B,45
106,2
107,-6
114,168
20,-4,5,48
24,1370
0,22223
10D,16
10C,1226
111,16
105,81
10F,47
10B,32
106,0
107,-6
114,102
20,-2,0,58
24,1374
0,22773
10D,15
10C,1224
111,16
105,81
10F,47
10B,40
106,0
107,-6
114,14
20,-1,2,56
24,1370
0,23329
10D,14
10C,1149
111,19
105,81
10F,47
10B,49
106,0
107,-6
114,15
20,3,-3,63
24,1371
0,23873
10D,14
10C,1120
111,20
105,81
10F,47
10B,53
106,3
107,-6
114,61
20,0,0,63
24,1374
0,24423
10D,14
10C,1121
111,20
105,81
10F,47
10B,53
106,3
107,-6
114,116
20,11,-9,51
24,1369
0,24973
10D,14
10C,1109
111,20
105,81
10F,47
10B,53
106,3
107,-6
114,40
20,2,0,48
24,1365
0,25523
10D,15
10C,1138
111,20
105,81
10F,47
10B,54
106,3
107,-6
114,131
20,-5,-6,62
24,1378
0,26073
10D,15
10C,1176
111,20
105,81
10F,47
10B,55
106,3
107,-6
114,46
20,-1,0,64
24,1364
0,26623
10D,15
10C,1193
111,19
105,81
10F,47
10B,53
106,2
107,-6
114,150
20,0,1,52
24,1370
0,27173
10D,15
10C,1175
111,19
105,81
10F,47
10B,52
106,0
107,-6
114,109
20,-6,-7,59
24,1364
0,27723
10D,15
10C,1194
111,19
105,81
10F,47
10B,52
106,0
107,-6
114,14
20,-4,-7,71
24,1372
0,28273
10D,15
10C,1208
111,19
105,82
10F,47
10B,53
106,0
107,-6
114,144
20,-3,-3,70
24,1372
0,28892
10D,15
10C,1212
111,20
105,82
10F,47
10B,54
106,0
107,-6
114,16
20,0,4,73
24,1367
0,29443
10D,16
10C,1228
111,20
105,82
10F,47
10B,54
106,0
107,-6
114,149
20,-3,0,70
24,1372
0,29993
10D,16
10C,1244
111,20
105,82
10F,47
10B,53
106,-1
107,-6
114,86
