0,4812
10D,5
10C,794
111,13
105,60
10F,31
10B,26
106,1
107,-4
114,166
20,-33,-30,-134
24,1403
0,5356
10D,5
10C,801
111,16
105,60
10F,31
10B,36
106,0
107,-4
114,14
20,-33,-27,-139
24,1401
0,5916
10D,6
10C,921
111,17
105,60
10F,31
10B,43
106,0
107,-4
114,10
20,-33,-26,-142
24,1407
0,6465
10D,7
10C,1036
111,18
105,60
10F,31
10B,45
106,1
107,-4
114,22
20,-24,-26,-137
24,1396
0,7016
10D,8
10C,1244
111,18
105,60
10F,31
10B,48
106,3
107,-4
114,156
20,-28,-23,-130
24,1405
0,7566
10D,9
10C,1417
111,19
105,60
10F,31
10B,47
106,0
107,-4
114,111
20,-24,-25,-144
24,1397
0,8116
10D,10
10C,1613
111,21
105,60
10F,31
10B,51
106,0
107,-4
114,7
20,-27,-18,-130
24,1407
0,8671
10D,12
10C,1752
111,24
105,60
10F,31
10B,52
106,4
107,-4
114,21
20,-26,-11,-142
24,1402
0,9216
10D,14
10C,2072
111,24
105,60
10F,31
10B,36
106,0
107,-4
114,163
20,-30,-29,-138
24,1405
0,9766
10D,15
10C,1624
111,14
105,60
10F,30
10B,20
106,0
107,-4
114,10
20,-40,-32,-143
24,1407
0,10316
10D,15
10C,1406
111,14
105,60
10F,30
10B,18
106,0
107,-4
114,167
20,-35,-34,-133
24,1392
0,10866
10D,14
10C,1259
111,14
105,60
10F,30
10B,20
106,0
107,-4
114,166
20,-42,-38,-130
24,1399
0,11416
10D,13
10C,1084
111,14
105,61
10F,30
10B,22
106,0
107,-4
114,163
20,-37,-31,-138
24,1408
0,11966
10D,13
10C,1002
111,14
105,61
10F,31
10B,23
106,0
107,-4
114,159
20,-40,-30,-137
24,1404
0,12516
10D,12
10C,984
111,14
105,61
10F,31
10B,22
106,-2
107,-4
114,157
20,-39,-40,-139
24,1409
0,13066
10D,11
10C,895
111,13
105,61
10F,31
10B,23
106,-3
107,-4
114,155
20,-47,-33,-126
24,1401
0,13616
10D,11
10C,810
111,13
105,61
10F,31
10B,24
106,-3
107,-4
114,148
20,-45,-30,-136
24,1405
0,14166
10D,11
10C,794
111,13
105,61
10F,31
10B,24
106,-4
107,-4
114,94
20,-51,-32,-129
24,1391
0,14716
10D,10
10C,789
111,13
105,61
10F,31
10B,25
106,-4
107,-4
114,16
20,-53,-43,-139
24,1398
0,15266
10D,10
10C,788
111,13
105,62
10F,31
10B,25
106,-4
107,-4
114,15
20,-57,-26,-131
24,1386
0,15816
10D,9
10C,776
111,15
105,62
10F,31
10B,33
106,-4
107,-4
114,11
20,-58,-33,-130
24,1400
0,16366
10D,9
10C,756
111,19
105,62
10F,31
10B,50
106,-3
107,-4
114,6
20,-64,-38,-135
24,1375
0,16916
10D,9
10C,753
111,21
105,62
10F,31
10B,61
106,0
107,-4
114,6
20,-63,-30,-136
24,1367
0,17471
10D,9
10C,805
111,18
105,62
10F,31
10B,51
106,0
107,-4
114,150
20,-56,-39,-137
24,1406
0,18016
10D,8
10C,1027
111,15
105,62
10F,31
10B,33
106,0
107,-4
114,170
20,-52,-35,-128
24,1397
0,18566
10D,7
10C,1033
111,14
105,62
10F,31
10B,26
106,0
107,-4
114,171
20,-46,-32,-131
24,1400
0,19116
10D,5
10C,951
111,14
105,62
10F,31
10B,25
106,0
107,-4
114,166
20,-50,-31,-128
24,1394
0,19666
10D,3
10C,899
111,13
105,62
10F,31
10B,24
106,-1
107,-4
114,159
20,-49,-37,-130
24,1402
0,20216
10D,1
10C,821
111,13
105,63
10F,31
10B,25
106,-2
107,-4
114,147
20,-54,-26,-139
24,1401
0,20766
10D,0
10C,803
111,13
105,63
10F,31
10B,25
106,-3
107,-4
114,19
20,-53,-29,-139
24,1391
0,21316
10D,0
10C,785
111,13
105,63
10F,31
10B,26
106,-3
107,-4
114,11
20,-53,-29,-140
24,1395
0,21866
10D,0
10C,800
111,13
105,63
10F,31
10B,25
106,-3
107,-4
114,12
20,-55,-26,-138
24,1391
0,22416
10D,0
10C,829
111,39
105,63
10F,31
10B,71
106,0
107,-4
114,5
20,-55,-18,-145
24,1393
0,22966
10D,0
10C,1309
111,74
105,63
10F,31
10B,71
106,4
107,-4
114,14
20,-54,-18,-141
24,1394
0,23516
10D,2
10C,1164
111,20
105,63
10F,31
10B,54
106,5
107,-4
114,173
20,-60,-19,-138
24,1402
0,24066
10D,5
10C,831
111,34
105,63
10F,31
10B,69
106,3
107,-4
114,7
20,-56,-28,-147
24,1401
0,24616
10D,7
10C,1112
111,21
105,63
10F,31
10B,55
106,3
107,-4
114,175
20,-49,-38,-136
24,1401
0,25166
10D,9
10C,1228
111,16
105,63
10F,31
10B,31
106,2
107,-4
114,177
20,-50,-32,-139
24,1401
0,25716
10D,8
10C,1518
111,15
105,63
10F,30
10B,22
106,0
107,-4
114,176
20,-41,-34,-127
24,1391
0,26272
10D,8
10C,1512
111,14
105,63
10F,30
10B,19
106,-1
107,-4
114,172
20,-37,-36,-126
24,1385
0,26816
10D,7
10C,1294
111,14
105,63
10F,30
10B,18
106,-2
107,-4
114,164
20,-43,-33,-120
24,1395
0,27366
10D,7
10C,1091
111,14
105,63
10F,30
10B,20
106,-3
107,-4
114,157
20,-45,-41,-130
24,1400
0,27916
10D,6
10C,955
111,14
105,63
10F,30
10B,22
106,-4
107,-4
114,143
20,-46,-45,-133
24,1395
0,28563
10D,6
10C,869
111,14
105,64
10F,30
10B,24
106,-5
107,-4
114,60
20,-43,-31,-132
24,1392
0,29106
10D,6
10C,822
111,14
105,64
10F,31
10B,25
106,-5
107,-4
114,13
20,-44,-39,-137
24,1382
0,29656
10D,8
10C,809
111,14
105,64
10F,31
10B,25
106,-5
107,-4
114,13
20,-43,-42,-130
24,1396
0,30206
10D,8
10C,802
111,13
105,64
10F,31
10B,25
106,-5
107,-4
114,13
20,-39,-35,-125
24,1396
0,30756
10D,9
10C,809
111,13
105,64
10F,31
10B,25
106,-5
107,-4
114,14
20,-41,-46,-130
24,1395
0,31306
10D,9
10C,809
111,13
105,64
10F,31
10B,25
106,-4
107,-4
114,15
20,-42,-42,-129
24,1378
0,31856
10D,8
10C,808
111,13
105,64
10F,31
10B,25
106,-3
107,-4
114,15
20,-42,-43,-129
24,1381
0,32406
10D,7
10C,804
111,13
105,64
10F,31
10B,25
106,-3
107,-4
114,15
20,-42,-46,-128
24,1395
0,32956
10D,6
10C,805
111,13
105,64
10F,31
10B,25
106,-2
107,-4
114,16
20,-42,-59,-127
24,1394
0,33506
10D,4
10C,797
111,13
105,64
10F,31
10B,26
106,-1
107,-4
114,16
20,-43,-55,-120
24,1384
0,34056
10D,1
10C,818
111,13
105,64
10F,31
10B,25
106,0
107,-4
114,16
20,-44,-38,-135
24,1373
0,34611
10D,0
10C,809
111,13
105,64
10F,31
10B,26
106,0
107,-4
114,16
20,-44,-35,-133
24,1389
0,35156
10D,0
10C,840
111,21
105,64
10F,31
10B,52
106,1
107,-4
114,6
20,-48,-16,-138
24,1343
0,35706
10D,0
10C,804
111,28
105,64
10F,31
10B,71
106,4
107,-4
114,6
20,-35,-38,-131
24,1382
0,36256
10D,4
10C,1165
111,14
105,65
10F,31
10B,36
106,6
107,-4
114,177
20,-41,-37,-132
24,1345
0,36807
10D,4
10C,1155
111,14
105,65
10F,31
10B,26
106,6
107,-4
114,177
20,-45,-43,-129
24,1397
0,37357
10D,4
10C,1047
111,14
105,65
10F,31
10B,24
106,5
107,-4
114,173
20,-41,-35,-136
24,1397
0,37907
10D,2
10C,990
111,14
105,65
10F,31
10B,24
106,4
107,-4
114,169
20,-45,-26,-142
24,1357
0,38457
10D,1
10C,914
111,21
105,65
10F,31
10B,54
106,3
107,-4
114,6
20,-41,-36,-131
24,1375
0,39007
